名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
南山温泉,Nanshan Hot Springs,140435,101093,34.049604,108.780513,泡温泉,沐浴温泉尽享人间仙境,0.0,0,4.5,86,https://youimg1.c-ctrip.com/target/10011f000001h355817FF.jpg
水陆庵,Shuilu Nunnery,6103,76844,34.131896,109.41687,寺庙,拥有彩绘泥塑群的佛教佳地,0.0,0,4.4,110,https://youimg1.c-ctrip.com/target/10061f000001gqvrf3464.jpg
骑行古城墙,,2483507,33777717,34.250718,108.946988,古迹|历史建筑,骑行游览古城墙,0.0,0,4.3,59,https://youimg1.c-ctrip.com/target/10071f000001h6ydfDD1D.jpg
秦岭森林公园,Qinling Forest Park,2027852,31659872,34.01248959689533,108.76810727584017,森林,国内大型森林公园之一,0.0,0,4.7,59,https://youimg1.c-ctrip.com/target/10091f000001gsmbj2CF5.jpg
陕西民俗大观园,Shaanxi Folklore Grand View Garden (Minsu Daguanyuan),121518,10538862,34.21835966123911,108.96116066069358,园林花园,体会西安的风土人情,0.0,0,4.7,55,https://youimg1.c-ctrip.com/target/10081f000001gqinjE4A9.jpg
古观音禅寺,Guguanyinchan Temple,2029335,31661378,34.02587417810266,108.79198212924061,寺庙,始建于唐贞观年间,0.0,0,4.5,165,https://youimg1.c-ctrip.com/target/10091f000001gsmrk0BB6.jpg
陕西美术馆,Shaanxi Art Museum,121303,10538660,34.259955,108.951329,美术馆,全国十大美术馆之一,0.0,0,4.6,60,https://youimg1.c-ctrip.com/target/100f0o000000fehvdD11A.jpg
高冠瀑布,Gaoguan Waterfall,64320,87724,33.999399076706894,108.76307125951608,瀑布,瀑布落差大，蔚为壮观,0.0,0,3.4,84,https://youimg1.c-ctrip.com/target/0106z120008qj7vz77CB4.jpg
西安清水湾·乐汤汇温泉,,1997566,30571700,34.313033,108.930329,洗浴汗蒸,,0.0,0,4.3,71,https://youimg1.c-ctrip.com/target/0102g120008gm5wfx50CF.jpg
昆明池·七夕公园,,2511448,36506074,34.205256,108.773084,湖泊|4A景区,人工湖历史悠久，文化深厚,0.0,0,4.5,116,https://youimg1.c-ctrip.com/target/100j0l000000d1533D188.jpg
咸阳湖景区,Xianyang Lake Scenic Area,129892,93933,34.33017391639887,108.71786432519703,湖泊|4A景区,充满了秦汉气息的休闲地,0.0,0,4.6,182,https://youimg1.c-ctrip.com/target/100s1f000001gx41r749D.jpg
活死人墓,Tomb of the Living Dead,1473945,13811176,34.120882,108.498336,陵园,相传小龙女住过的地方,0.0,0,4.2,34,https://youimg1.c-ctrip.com/target/100d0m000000dhr1sFEE1.jpg
《复活的军团》演出,An Army Reborn,5711202,95247050,34.380652166756775,109.23337934433874,演出,,0.0,0,4.8,1141,https://youimg1.c-ctrip.com/target/0102x12000811xgrj1E8B.jpg
茂陵,Maoling,52652,84604,34.338506,108.586487,陵园|4A景区,汉武帝刘彻的陵墓,0.0,0,4.2,680,https://youimg1.c-ctrip.com/target/0102o1200084s8nk7B144.jpg
半坡国际艺术区,Banpo International Art Zone,1475462,13818186,34.270829884027954,109.0580712693344,创意园区,被称为“西安的798”,0.0,0,4.5,111,https://youimg1.c-ctrip.com/target/100h1f000001grupbA4F9.jpg
化觉巷清真大寺,"Huajue Lane, the Great Mosque",1445,75683,34.26180274487549,108.94118954743604,清真寺,伊斯兰艺术手法的雕刻,0.0,0,4.5,262,https://youimg1.c-ctrip.com/target/0100l120008jlqulnE01B.jpg
桃花潭公园,Taohuatan Park,1479423,15011771,34.304073,109.032966,城市公园,因桃花岛得名,0.0,0,4.5,93,https://youimg1.c-ctrip.com/target/100s0j000000al3ov8801.jpg
鲸鱼沟竹海风景区,,2045730,31677959,34.190458510919846,109.10719325163944,森林,静观游鱼添情趣|闲听鸟鸣闷舞墨|置身溪谷，消暑难忘,0.0,0,3.8,68,https://youimg1.c-ctrip.com/target/10070s000000iew7e80AF.jpg
楼观道温泉,Louguandao Hot Spring,1407170,10759262,34.06381036332532,108.32711697737516,泡温泉,体验户外竹林SPA项目,0.0,0,4.5,81,https://youimg1.c-ctrip.com/target/100v1f000001h1b9n70EC.jpg
鲸鱼沟,Whale Gully,6105,76846,34.19108204523303,109.10314972224567,湖泊,西安近郊度假胜地|由两座相连水库构成的人造湖泊,0.0,0,4.2,68,https://youimg1.c-ctrip.com/target/100u0r000000ha5vaFB09.jpg
咸阳博物馆,Xianyang Museum,52649,84601,34.3344451330659,108.72471068014286,博物馆,珍藏有众多的秦汉文物,0.0,0,4.5,210,https://youimg1.c-ctrip.com/target/100w1a000001950gj613A.jpg
西安美术馆,Xi'an Art Museum,121293,10538653,34.21107856214507,108.96337439143313,美术馆,唐代风格的综合性美术馆,0.0,0,4.5,99,https://youimg1.c-ctrip.com/target/0100e120008biy6lo3B9E.jpg
大雁塔北广场,Big Wild Goose Pagoda North Square,54079,84692,34.220908,108.964139,广场,观赏流光溢彩的音乐喷泉,0.0,0,4.5,1099,https://youimg1.c-ctrip.com/target/0101e1200085zze5kACE8.jpg
五星街教堂,The Catholic Church at Wuxing Street,1474066,13806908,34.256251,108.933697,教堂,精美的砖木结构建筑,0.0,0,4.5,89,https://youimg1.c-ctrip.com/target/100a1f000001grl1wD1BE.jpg
青龙寺遗址博物馆,Qinglong Temple Museum,2029292,31661329,34.23322489706057,108.98921433849365,博物馆|3A景区,仿唐式古建主楼,0.0,0,4.7,65,https://youimg1.c-ctrip.com/target/10041f000001gp9zt5A47.jpg
大雁塔·大慈恩寺,Daci'en Temple,69154461,69154461,34.21761749630388,108.96410798139415,寺庙,唐代皇家寺院，宏伟壮丽,0.0,0,4.3,57,https://youimg1.c-ctrip.com/target/0103y1200087cu6nt8303.jpg
大唐西市,Tang West Market,5163357,58296225,34.24498881580899,108.9063634000241,文化旅游区,逛一逛当地的古玩城,0.0,0,4.4,57,https://youimg1.c-ctrip.com/target/100s190000016wyd895D6.jpg
王顺山国家森林公园,Wangshunshan National Forest Park,73081,89203,34.090268788105696,109.48330745851605,山岳|森林|4A景区,因王顺担土葬母而得名,0.0,0,4.2,61,https://youimg1.c-ctrip.com/target/100b1f000001gsnjp9AD9.jpg
